transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr
T13867,U026,2023-09-11,expense,tabungan,7734.0,tunai,unknown,simpan dana darurat,2023-09,9.0,Monday,False,7734,INR,2023,14230.56
T2392,U048,2023-09-11,income,investasi,64214.0,qris,semarang,keuntungan investasi,2023-09,9.0,Monday,False,64214,INR,2023,118153.76
T8743,U130,2023-09-11,expense,tempat_tinggal,5774.0,bank_transfer,denpasar,bayar kontrakan,2023-09,9.0,Monday,False,5774,INR,2023,10624.16
T3459,U038,2023-09-13,expense,makanan,2545.0,qris,semarang,pesan grabfood,2023-09,9.0,Wednesday,False,2545,INR,2023,4682.8
T9055,U134,2023-09-13,expense,transportasi,1000.0,ewallet,semarang,bayar parkir,2023-09,9.0,Wednesday,False,-1000,INR,2023,1840.0
T12083,U032,2023-09-13,expense,transportasi,8172.0,qris,palembang,naik grab,2023-09,9.0,Wednesday,False,8172,INR,2023,15036.48
T6607,U117,2023-09-14,income,freelance,55338.0,bank_transfer,makassar,project desain,2023-09,9.0,Thursday,False,$55338,USD,2023,8411376.0
T8332,U146,2023-09-14,expense,transportasi,6310.0,bank_transfer,makassar,naik MRT,2023-09,9.0,Thursday,False,6310,INR,2023,11610.4
T0288,U010,2023-09-14,expense,hiburan,6882.0,qris,yogyakarta,main game,2023-09,9.0,Thursday,False,₹6882,INR,2023,12662.88
T12147,U102,2023-09-15,income,lainnya,32223.0,tunai,denpasar,keperluan pribadi,2023-09,9.0,Friday,False,32223,INR,2023,59290.32
T7343,U131,2023-09-15,expense,transportasi,5947.0,kartu,palembang,naik gojek,2023-09,9.0,Friday,False,5947,INR,2023,10942.48
T6668,U077,2023-09-15,expense,transportasi,8457.0,tunai,medan,naik MRT,2023-09,9.0,Friday,False,8457,INR,2023,15560.88
T2611,U097,2023-09-15,expense,transportasi,3197.0,bank_transfer,unknown,bayar tol,2023-09,9.0,Friday,False,3197,INR,2023,5882.48
T13502,U092,2023-09-15,expense,pendidikan,8419.0,bank_transfer,balikpapan,bayar kursus,2023-09,9.0,Friday,False,8419,INR,2023,15490.96
T13638,U040,2023-09-15,expense,transportasi,8474.0,bank_transfer,yogyakarta,servis motor,2023-09,9.0,Friday,False,8474,INR,2023,15592.16
T10346,U024,2023-09-15,expense,makanan,7493.0,qris,denpasar,beli cemilan,2023-09,9.0,Friday,False,7493,INR,2023,13787.12
T8008,U088,2023-09-16,income,freelance,56655.0,tunai,semarang,jasa konsultasi,2023-09,9.0,Saturday,True,56655,INR,2023,104245.2
T4992,U145,2023-09-16,expense,transportasi,9011.0,kartu,surabaya,isi bensin,2023-09,9.0,Saturday,True,9011,INR,2023,16580.24
T5494,U089,2023-09-16,expense,tempat_tinggal,9577.0,tunai,palembang,bayar kontrakan,2023-09,9.0,Saturday,True,9577,INR,2023,17621.68
T5059,U077,2023-09-16,expense,makanan,1200.0,bank_transfer,semarang,pesan grabfood,2023-09,9.0,Saturday,True,1200,INR,2023,2208.0
T12329,U052,2023-09-16,income,freelance,20825.0,bank_transfer,denpasar,bayaran freelance,2023-09,9.0,Saturday,True,20825,INR,2023,38318.0
T7411,U110,2023-09-17,expense,tempat_tinggal,500.0,kartu,jakarta,bayar sewa rumah,2023-09,9.0,Sunday,True,-500,INR,2023,920.0
T10927,U100,2023-09-17,expense,tempat_tinggal,38688.0,tunai,bandung,iuran kebersihan,2023-09,9.0,Sunday,True,38688,INR,2023,71185.92
T12831,U115,2023-09-17,expense,tempat_tinggal,4542.0,tunai,makassar,bayar sewa rumah,2023-09,9.0,Sunday,True,4542,INR,2023,8357.28
T7236,U046,2023-09-18,expense,pendidikan,2993.0,tunai,surabaya,pelatihan online,2023-09,9.0,Monday,False,2993,INR,2023,5507.12
T2386,U133,2023-09-18,expense,hiburan,9154.0,tunai,jakarta,main game,2023-09,9.0,Monday,False,9154,INR,2023,16843.36
T2754,U107,2023-09-19,expense,tempat_tinggal,11161.0,bank_transfer,surabaya,bayar apartemen,2023-09,9.0,Tuesday,False,11161,INR,2023,20536.24
T7871,U003,2023-09-19,income,bonus,41293.0,kartu,surabaya,transaksi,2023-09,9.0,Tuesday,False,$41293,USD,2023,6276536.0
T2501,U036,2023-09-19,expense,makanan,2911.0,kartu,unknown,ngopi di kafe,2023-09,9.0,Tuesday,False,₹2911,INR,2023,5356.24
T9530,U123,2023-09-19,expense,tagihan,2939.0,bank_transfer,makassar,bayar pulsa,2023-09,9.0,Tuesday,False,2939,INR,2023,5407.76
T10286,U036,2023-09-21,expense,lainnya,1540.0,kartu,palembang,belanja kebutuhan,2023-09,9.0,Thursday,False,1540,INR,2023,2833.6
T12140,U126,2023-09-21,expense,transportasi,5708.0,qris,surabaya,servis motor,2023-09,9.0,Thursday,False,5708,INR,2023,10502.72
T0686,U026,2023-09-22,expense,makanan,4046.0,bank_transfer,palembang,pesan gofood,2023-09,9.0,Friday,False,4046,INR,2023,7444.64
T10488,U037,2023-09-22,expense,makanan,2558.0,bank_transfer,balikpapan,beli air minum,2023-09,9.0,Friday,False,2558,INR,2023,4706.72
T10699,U032,2023-09-22,expense,makanan,3064.0,kartu,yogyakarta,ngopi di kafe,2023-09,9.0,Friday,False,Rs.3064,INR,2023,5637.76
T3545,U131,2023-09-22,expense,makanan,8927.0,tunai,unknown,makan di restoran,2023-09,9.0,Friday,False,8927,INR,2023,16425.68
T9795,U141,2023-09-22,expense,makanan,2511.0,qris,makassar,pesan gofood,2023-09,9.0,Friday,False,2511,INR,2023,4620.24
T4302,U014,2023-09-22,expense,tempat_tinggal,36134.0,kartu,denpasar,bayar apartemen,2023-09,9.0,Friday,False,36134,INR,2023,66486.56
T13187,U031,2023-09-23,expense,makanan,3383.0,tunai,bandung,beli cemilan,2023-09,9.0,Saturday,True,₹3383,INR,2023,6224.72
T8666,U085,2023-09-23,expense,makanan,6456.0,kartu,makassar,ngopi di kafe,2023-09,9.0,Saturday,True,6456,INR,2023,11879.04
T3551,U025,2023-09-23,expense,transportasi,1372.0,kartu,jakarta,bayar parkir,2023-09,9.0,Saturday,True,1372,INR,2023,2524.48
T6594,U031,2023-09-23,expense,tagihan,1257.0,ewallet,makassar,bayar pulsa,2023-09,9.0,Saturday,True,1257,INR,2023,2312.88
T2238,U023,2023-09-24,expense,transportasi,7858.0,ewallet,makassar,servis motor,2023-09,9.0,Sunday,True,7858,INR,2023,14458.72
T10907,U066,2023-09-24,expense,pendidikan,7795.0,kartu,medan,les online,2023-09,9.0,Sunday,True,7795,INR,2023,14342.8
T5485,U058,2023-09-24,expense,pendidikan,2859.0,bank_transfer,balikpapan,bayar kursus,2023-09,9.0,Sunday,True,$2859,USD,2023,434568.0
T6385,U034,2023-09-24,expense,makanan,913.0,kartu,balikpapan,makan malam,2023-09,9.0,Sunday,True,₹913,INR,2023,1679.92
T8773,U004,2023-09-24,expense,transportasi,5649.0,bank_transfer,denpasar,servis motor,2023-09,9.0,Sunday,True,5649,INR,2023,10394.16
T8903,U007,2023-09-24,income,investasi,978324.0,kartu,semarang,return saham,2023-09,9.0,Sunday,True,978324,INR,2023,1800116.16
T8506,U136,2023-09-24,expense,makanan,920.0,tunai,palembang,pesan grabfood,2023-09,9.0,Sunday,True,920,INR,2023,1692.8
T4753,U093,2023-09-24,expense,tagihan,3614.0,bank_transfer,medan,bayar pulsa,2023-09,9.0,Sunday,True,₹3614,INR,2023,6649.76
T5491,U028,2023-09-26,expense,tagihan,5476.0,kartu,yogyakarta,bayar BPJS,2023-09,9.0,Tuesday,False,5476,INR,2023,10075.84
T1015,U143,2023-09-26,expense,tempat_tinggal,8950.0,tunai,bandung,iuran kebersihan,2023-09,9.0,Tuesday,False,₹8950,INR,2023,16468.0
T11666,U065,2023-09-27,expense,pendidikan,4956.0,tunai,makassar,beli buku,2023-09,9.0,Wednesday,False,4956,INR,2023,9119.04
T2635,U010,2023-09-27,expense,transportasi,4836.0,tunai,medan,bayar tol,2023-09,9.0,Wednesday,False,4836,INR,2023,8898.24
T4634,U115,2023-09-27,expense,makanan,1395.0,kartu,medan,makan malam,2023-09,9.0,Wednesday,False,1395,INR,2023,2566.8
T6514,U033,2023-09-27,expense,tempat_tinggal,6946.0,kartu,palembang,bayar sewa rumah,2023-09,9.0,Wednesday,False,6946,INR,2023,12780.64
T9326,U051,2023-09-28,income,gaji,61907.0,qris,palembang,bonus perusahaan,2023-09,9.0,Thursday,False,61907,INR,2023,113908.88
T12902,U080,2023-09-28,expense,transportasi,7836.0,bank_transfer,unknown,bayar parkir,2023-09,9.0,Thursday,False,7836,INR,2023,14418.24
T9080,U037,2023-09-29,expense,tempat_tinggal,8104.0,kartu,medan,bayar kontrakan,2023-09,9.0,Friday,False,8104,INR,2023,14911.36
T9981,U046,2023-09-29,expense,kesehatan,5275.0,qris,makassar,bayar rumah sakit,2023-09,9.0,Friday,False,5275,INR,2023,9706.0
T4528,U110,2023-09-29,expense,tagihan,9363.0,bank_transfer,unknown,bayar listrik,2023-09,9.0,Friday,False,9363,INR,2023,17227.92
T8144,U097,2023-09-30,expense,hiburan,6960.0,qris,medan,streaming musik,2023-09,9.0,Saturday,True,₹6960,INR,2023,12806.4
T8338,U081,2023-09-30,expense,tempat_tinggal,6187.0,qris,yogyakarta,bayar kontrakan,2023-09,9.0,Saturday,True,6187,INR,2023,11384.08
T12248,U094,2023-09-30,expense,hiburan,9482.0,kartu,yogyakarta,beli tiket konser,2023-09,9.0,Saturday,True,9482,INR,2023,17446.88
T5389,U096,2023-09-30,expense,makanan,2847.0,qris,bandung,pesan shopeefood,2023-09,9.0,Saturday,True,2847,INR,2023,5238.48
T12645,U014,2023-10-01,expense,transportasi,5157.0,tunai,medan,naik KRL,2023-10,10.0,Sunday,True,5157,INR,2023,9488.88
T3085,U105,2023-10-01,expense,makanan,698.0,bank_transfer,unknown,makan di restoran,2023-10,10.0,Sunday,True,698,INR,2023,1284.32
T3757,U009,2023-10-01,expense,tempat_tinggal,7602.0,bank_transfer,surabaya,bayar kos,2023-10,10.0,Sunday,True,7602,INR,2023,13987.68
T2764,U130,2023-10-01,income,investasi,63860.0,qris,yogyakarta,keuntungan crypto,2023-10,10.0,Sunday,True,63860,INR,2023,117502.4
T0340,U098,2023-10-02,expense,kesehatan,7693.0,qris,makassar,konsultasi kesehatan,2023-10,10.0,Monday,False,7693,INR,2023,14155.12
T1954,U008,2023-10-02,expense,tempat_tinggal,15177.0,bank_transfer,surabaya,iuran kebersihan,2023-10,10.0,Monday,False,15177,INR,2023,27925.68
T2669,U061,2023-10-02,expense,makanan,510.0,bank_transfer,medan,makan malam,2023-10,10.0,Monday,False,510,INR,2023,938.4
T0038,U033,2023-10-03,expense,makanan,3120.0,tunai,surabaya,makan di restoran,2023-10,10.0,Tuesday,False,3120,INR,2023,5740.8
T8460,U090,2023-10-03,expense,makanan,1290.0,kartu,balikpapan,jajan minimarket,2023-10,10.0,Tuesday,False,1290,INR,2023,2373.6
T5002,U113,2023-10-03,expense,transportasi,7110.0,kartu,semarang,servis motor,2023-10,10.0,Tuesday,False,7110,INR,2023,13082.4
T12706,U096,2023-10-04,expense,kesehatan,580.0,kartu,semarang,beli obat,2023-10,10.0,Wednesday,False,580,INR,2023,1067.2
T9100,U129,2023-10-04,expense,makanan,122.0,ewallet,jakarta,beli air minum,2023-10,10.0,Wednesday,False,122,INR,2023,224.48
T11505,U073,2023-10-04,expense,hiburan,8134.0,bank_transfer,balikpapan,beli tiket konser,2023-10,10.0,Wednesday,False,8134,INR,2023,14966.56
T9737,U006,2023-10-05,expense,tabungan,6599.0,ewallet,makassar,simpan dana darurat,2023-10,10.0,Thursday,False,₹6599,INR,2023,12142.16
T0467,U137,2023-10-05,expense,transportasi,9941.0,bank_transfer,semarang,bayar parkir,2023-10,10.0,Thursday,False,9941,INR,2023,18291.44
T2842,U021,2023-10-05,income,lainnya,62035.0,bank_transfer,denpasar,pengeluaran lainnya,2023-10,10.0,Thursday,False,62035,INR,2023,114144.4
T2663,U069,2023-10-05,expense,tagihan,8597.0,kartu,surabaya,bayar pulsa,2023-10,10.0,Thursday,False,8597,INR,2023,15818.48
T7973,U077,2023-10-06,income,lainnya,10693.0,bank_transfer,balikpapan,pengeluaran lainnya,2023-10,10.0,Friday,False,10693,INR,2023,19675.12
T6695,U113,2023-10-07,expense,tempat_tinggal,1387.0,bank_transfer,makassar,bayar kos,2023-10,10.0,Saturday,True,Rs.1387,INR,2023,2552.08
T3973,U028,2023-10-07,expense,lainnya,5476.0,bank_transfer,balikpapan,pengeluaran lainnya,2023-10,10.0,Saturday,True,5476,INR,2023,10075.84
T7759,U057,2023-10-07,expense,pendidikan,6170.0,tunai,yogyakarta,les online,2023-10,10.0,Saturday,True,6170,INR,2023,11352.8
T9418,U116,2023-10-07,income,investasi,55602.0,tunai,unknown,return saham,2023-10,10.0,Saturday,True,55602,INR,2023,102307.68
T0814,U062,2023-10-07,income,hiburan,27956.0,kartu,surabaya,liburan akhir pekan,2023-10,10.0,Saturday,True,27956,INR,2023,51439.04
T1892,U019,2023-10-07,expense,tagihan,9151.0,kartu,jakarta,bayar pulsa,2023-10,10.0,Saturday,True,$9151,USD,2023,1390952.0
T11124,U017,2023-10-07,expense,makanan,2901.0,bank_transfer,palembang,beli cemilan,2023-10,10.0,Saturday,True,2901,INR,2023,5337.84
T2628,U011,2023-10-07,expense,makanan,4311.0,qris,yogyakarta,makan siang,2023-10,10.0,Saturday,True,4311,INR,2023,7932.24
T13938,U083,2023-10-08,expense,kesehatan,8719.0,kartu,surabaya,konsultasi kesehatan,2023-10,10.0,Sunday,True,8719,INR,2023,16042.96
T7179,U040,2023-10-08,expense,tagihan,278.0,qris,medan,bayar pulsa,2023-10,10.0,Sunday,True,278,INR,2023,511.52
T11931,U027,2023-10-08,expense,makanan,1620.0,bank_transfer,bandung,ngopi di kafe,2023-10,10.0,Sunday,True,1620,INR,2023,2980.8
T8103,U037,2023-10-08,expense,tempat_tinggal,41059.0,tunai,balikpapan,bayar kos,2023-10,10.0,Sunday,True,41059,INR,2023,75548.56
T3224,U142,2023-10-08,expense,tempat_tinggal,7298.0,kartu,makassar,bayar kos,2023-10,10.0,Sunday,True,7298,INR,2023,13428.32
T7798,U040,2023-10-09,expense,tagihan,9476.0,qris,bandung,bayar internet,2023-10,10.0,Monday,False,₹9476,INR,2023,17435.84
T12229,U027,2023-10-09,expense,makanan,1180.0,qris,yogyakarta,pesan grabfood,2023-10,10.0,Monday,False,1180,INR,2023,2171.2
T4650,U047,2023-10-09,expense,transportasi,3071.0,kartu,bandung,naik MRT,2023-10,10.0,Monday,False,Rs.3071,INR,2023,5650.64
T5510,U093,2023-10-09,expense,transportasi,8875.0,qris,yogyakarta,servis motor,2023-10,10.0,Monday,False,8875,INR,2023,16330.0
T8238,U050,2023-10-10,income,investasi,67247.0,qris,balikpapan,profit reksa dana,2023-10,10.0,Tuesday,False,67247,INR,2023,123734.48
T7430,U056,2023-10-10,expense,tempat_tinggal,41043.0,tunai,surabaya,bayar apartemen,2023-10,10.0,Tuesday,False,41043,INR,2023,75519.12
T9775,U119,2023-10-10,expense,hiburan,6971.0,kartu,surabaya,liburan akhir pekan,2023-10,10.0,Tuesday,False,6971,INR,2023,12826.64
T7433,U105,2023-10-10,expense,tagihan,9019.0,ewallet,balikpapan,bayar WiFi,2023-10,10.0,Tuesday,False,9019,INR,2023,16594.96
T2776,U031,2023-10-10,expense,pendidikan,9385.0,kartu,yogyakarta,les online,2023-10,10.0,Tuesday,False,9385,INR,2023,17268.4
T11974,U053,2023-10-10,expense,tagihan,9628.0,kartu,makassar,bayar internet,2023-10,10.0,Tuesday,False,9628,INR,2023,17715.52
T5776,U016,2023-10-12,expense,lainnya,8147.0,tunai,balikpapan,belanja kebutuhan,2023-10,10.0,Thursday,False,8147,INR,2023,14990.48
T8191,U123,2023-10-12,expense,hiburan,2703.0,ewallet,makassar,nonton bioskop,2023-10,10.0,Thursday,False,₹2703,INR,2023,4973.52
T2403,U141,2023-10-12,expense,pendidikan,1544.0,qris,medan,bayar UKT,2023-10,10.0,Thursday,False,1544,INR,2023,2840.96
T11233,U014,2023-10-12,expense,kesehatan,6619.0,tunai,jakarta,beli vitamin,2023-10,10.0,Thursday,False,6619,INR,2023,12178.96
T9990,U056,2023-10-13,expense,transportasi,6661.0,qris,surabaya,naik MRT,2023-10,10.0,Friday,False,6661,INR,2023,12256.24
T3865,U044,2023-10-13,expense,pendidikan,2272.0,tunai,medan,beli buku,2023-10,10.0,Friday,False,₹2272,INR,2023,4180.48
T6086,U113,2023-10-13,expense,makanan,8311.0,qris,yogyakarta,makan di restoran,2023-10,10.0,Friday,False,8311,INR,2023,15292.24
T8945,U124,2023-10-13,expense,tagihan,1090.0,tunai,semarang,bayar air,2023-10,10.0,Friday,False,1090,INR,2023,2005.6
T10403,U115,2023-10-13,income,bonus,26660.0,tunai,makassar,transaksi,2023-10,10.0,Friday,False,26660,INR,2023,49054.4
T0860,U016,2023-10-14,expense,kesehatan,353.0,tunai,yogyakarta,konsultasi kesehatan,2023-10,10.0,Saturday,True,₹353,INR,2023,649.52
T9976,U131,2023-10-14,expense,tagihan,3573.0,qris,unknown,bayar WiFi,2023-10,10.0,Saturday,True,3573,INR,2023,6574.32
T12339,U112,2023-10-14,expense,hiburan,8040.0,qris,surabaya,langganan Netflix,2023-10,10.0,Saturday,True,8040,INR,2023,14793.6
T5064,U148,2023-10-14,expense,makanan,4729.0,tunai,surabaya,makan di restoran,2023-10,10.0,Saturday,True,Rs.4729,INR,2023,8701.36
T0332,U029,2023-10-14,expense,transportasi,8970.0,tunai,jakarta,bayar parkir,2023-10,10.0,Saturday,True,8970,INR,2023,16504.8
T1703,U101,2023-10-14,expense,makanan,6098.0,tunai,makassar,makan di restoran,2023-10,10.0,Saturday,True,6098,INR,2023,11220.32
T5962,U069,2023-10-15,expense,transportasi,6461.0,kartu,bandung,bayar parkir,2023-10,10.0,Sunday,True,6461,INR,2023,11888.24
T6461,U069,2023-10-16,expense,makanan,820.0,kartu,medan,makan malam,2023-10,10.0,Monday,False,820,INR,2023,1508.8
T13191,U144,2023-10-16,expense,makanan,6165.0,bank_transfer,bandung,beli cemilan,2023-10,10.0,Monday,False,₹6165,INR,2023,11343.6
T2801,U100,2023-10-16,expense,makanan,5587.0,kartu,unknown,makan malam,2023-10,10.0,Monday,False,5587,INR,2023,10280.08
T2241,U043,2023-10-17,expense,makanan,4273.0,tunai,makassar,makan siang,2023-10,10.0,Tuesday,False,4273,INR,2023,7862.32
T6127,U082,2023-10-17,expense,transportasi,4367.0,kartu,balikpapan,naik grab,2023-10,10.0,Tuesday,False,4367,INR,2023,8035.28
T13038,U084,2023-10-17,expense,tempat_tinggal,2411.0,qris,unknown,iuran kebersihan,2023-10,10.0,Tuesday,False,$2411,USD,2023,366472.0
T6605,U124,2023-10-17,expense,makanan,8640.0,tunai,denpasar,jajan minimarket,2023-10,10.0,Tuesday,False,8640,INR,2023,15897.6
T3288,U149,2023-10-17,income,lainnya,18129.0,bank_transfer,semarang,belanja kebutuhan,2023-10,10.0,Tuesday,False,18129,INR,2023,33357.36
T13503,U140,2023-10-18,expense,tagihan,9910.0,tunai,jakarta,bayar listrik,2023-10,10.0,Wednesday,False,9910,INR,2023,18234.4
T7865,U138,2023-10-18,expense,hiburan,6236.0,kartu,makassar,langganan Netflix,2023-10,10.0,Wednesday,False,6236,INR,2023,11474.24
T2128,U126,2023-10-18,expense,kesehatan,9979.0,qris,yogyakarta,tes kesehatan,2023-10,10.0,Wednesday,False,₹9979,INR,2023,18361.36
T9476,U123,2023-10-18,expense,tempat_tinggal,38882.0,qris,yogyakarta,iuran kebersihan,2023-10,10.0,Wednesday,False,38882,INR,2023,71542.88
T13982,U075,2023-10-18,income,investasi,13975.0,qris,makassar,dividen investasi,2023-10,10.0,Wednesday,False,13975,INR,2023,25714.0
T10194,U063,2023-10-18,expense,transportasi,7179.0,bank_transfer,palembang,naik MRT,2023-10,10.0,Wednesday,False,$7179,USD,2023,1091208.0
T1848,U110,2023-10-19,expense,makanan,3696.0,tunai,makassar,beli cemilan,2023-10,10.0,Thursday,False,₹3696,INR,2023,6800.64
T2067,U141,2023-10-19,income,freelance,51876.0,ewallet,semarang,pendapatan project,2023-10,10.0,Thursday,False,51876,INR,2023,95451.84
T2063,U080,2023-10-19,expense,tagihan,2572.0,tunai,jakarta,bayar listrik,2023-10,10.0,Thursday,False,2572,INR,2023,4732.48
T1458,U048,2023-10-19,expense,tagihan,908.0,kartu,bandung,bayar pulsa,2023-10,10.0,Thursday,False,$908,USD,2023,138016.0
T1906,U093,2023-10-19,expense,tempat_tinggal,17463.0,tunai,makassar,bayar sewa rumah,2023-10,10.0,Thursday,False,17463,INR,2023,32131.92
T2587,U071,2023-10-19,expense,tempat_tinggal,1667.0,qris,jakarta,iuran kebersihan,2023-10,10.0,Thursday,False,1667,INR,2023,3067.28
T1419,U022,2023-10-20,expense,makanan,9413.0,ewallet,makassar,pesan grabfood,2023-10,10.0,Friday,False,9413,INR,2023,17319.92
T1592,U021,2023-10-20,expense,transportasi,3064.0,bank_transfer,denpasar,naik grab,2023-10,10.0,Friday,False,3064,INR,2023,5637.76
T10644,U029,2023-10-21,expense,makanan,6111.0,kartu,semarang,ngopi di kafe,2023-10,10.0,Saturday,True,₹6111,INR,2023,11244.24
T7045,U022,2023-10-21,expense,tagihan,384.0,kartu,bandung,bayar BPJS,2023-10,10.0,Saturday,True,384,INR,2023,706.56
T8001,U025,2023-10-21,expense,makanan,6555.0,kartu,unknown,beli cemilan,2023-10,10.0,Saturday,True,$6555,USD,2023,996360.0
T9030,U074,2023-10-21,expense,transportasi,6073.0,tunai,medan,bayar parkir,2023-10,10.0,Saturday,True,6073,INR,2023,11174.32
T12538,U059,2023-10-21,expense,makanan,3975.0,tunai,palembang,jajan minimarket,2023-10,10.0,Saturday,True,3975,INR,2023,7314.0
T10378,U132,2023-10-22,expense,tagihan,3499.0,bank_transfer,jakarta,bayar BPJS,2023-10,10.0,Sunday,True,₹3499,INR,2023,6438.16
T5695,U061,2023-10-22,expense,transportasi,1643.0,kartu,jakarta,naik grab,2023-10,10.0,Sunday,True,1643,INR,2023,3023.12
T11756,U026,2023-10-22,expense,makanan,1532.0,kartu,medan,pesan gofood,2023-10,10.0,Sunday,True,1532,INR,2023,2818.88
T1924,U023,2023-10-22,expense,tagihan,4781.0,kartu,makassar,bayar pulsa,2023-10,10.0,Sunday,True,4781,INR,2023,8797.04
T3024,U093,2023-10-23,expense,transportasi,1389.0,qris,surabaya,isi bensin,2023-10,10.0,Monday,False,1389,INR,2023,2555.76
T3428,U100,2023-10-23,expense,tempat_tinggal,35601.0,tunai,jakarta,bayar kos,2023-10,10.0,Monday,False,35601,INR,2023,65505.84
T6407,U139,2023-10-23,expense,hiburan,8002.0,tunai,unknown,streaming musik,2023-10,10.0,Monday,False,8002,INR,2023,14723.68
T1610,U136,2023-10-23,expense,makanan,1199.0,qris,makassar,sarapan,2023-10,10.0,Monday,False,1199,INR,2023,2206.16
T5053,U040,2023-10-23,expense,makanan,5779.0,tunai,balikpapan,makan malam,2023-10,10.0,Monday,False,5779,INR,2023,10633.36
T1803,U012,2023-10-23,expense,makanan,846.0,bank_transfer,balikpapan,sarapan,2023-10,10.0,Monday,False,846,INR,2023,1556.64
T2121,U075,2023-10-23,expense,makanan,1318.0,bank_transfer,jakarta,pesan shopeefood,2023-10,10.0,Monday,False,1318,INR,2023,2425.12
T3100,U091,2023-10-24,expense,transportasi,819.0,bank_transfer,palembang,bayar tol,2023-10,10.0,Tuesday,False,₹819,INR,2023,1506.96
T8327,U106,2023-10-25,expense,lainnya,6136.0,qris,unknown,pengeluaran lainnya,2023-10,10.0,Wednesday,False,6136,INR,2023,11290.24
T3449,U013,2023-10-25,expense,tempat_tinggal,367.0,tunai,jakarta,bayar sewa rumah,2023-10,10.0,Wednesday,False,367,INR,2023,675.28
T12074,U066,2023-10-26,expense,pendidikan,9850.0,tunai,surabaya,bayar kursus,2023-10,10.0,Thursday,False,Rs.9850,INR,2023,18124.0
T7881,U011,2023-10-26,income,gaji,11610.0,kartu,yogyakarta,penerimaan gaji,2023-10,10.0,Thursday,False,11610,INR,2023,21362.4
T1428,U105,2023-10-26,income,bonus,46795.0,bank_transfer,medan,transaksi,2023-10,10.0,Thursday,False,46795,INR,2023,86102.8
T13291,U094,2023-10-26,expense,tabungan,5715.0,tunai,makassar,tabungan masa depan,2023-10,10.0,Thursday,False,5715,INR,2023,10515.6
